channel_title,channel_url,message_url,date,risk_score,found_keywords,found_tags,text_snippet
Warszawa gastronomia,https://t.me/awoxprogastro,https://t.me/awoxprogastro/1044,2024-06-28T11:30:55+00:00,40,dorywczo,RECRUITMENT_PAYMENT,"Poszukujemy osoby do pracy ,  na kasie  do kebab Praca 6 dni w tygodniu  w godzinach ( albo ktoś szuka dorywczo 3-4 dni w tygodniu ) 12-24 .Oferujemy pracę w fajnym ,miłym trochę zwariowanym zespole(j"
Unknown/Error,https://t.me/freefabryka,,2025-11-29T19:31:48.248279,0,,,Could not scrape channel preview
Ukraiński Telegraf,https://t.me/ukraine_live_poland,https://t.me/ukraine_live_poland/16746,2025-09-28T10:38:48+00:00,10,14,SYMBOLS_CODES,"Skutki rosyjskiego ostrzału Kijowa i Pietropawłowskiej Borszaczówki w nocy z 28 września.  W stolicy odnotowano 4 ofiary śmiertelne i co najmniej 14 rannych.  W miejscu, gdzie zginęła 12-letnia dziewc"
Ukraiński Telegraf,https://t.me/ukraine_live_poland,https://t.me/ukraine_live_poland/16755,2025-09-30T11:00:24+00:00,30,obiekt,RUSSIAN_UKRAINIAN_RECRUITMENT,"🇺🇸 NATO nadal bada, czy Rosja celowo naruszyła przestrzeń powietrzną Estonii i Polski — sekretarz generalny sojuszu Mark Rutte.  Zaznaczył również, że obecnie nie wiadomo, kto stoi za wtargnięciem dro"
FALANGA GAMING,https://t.me/FALANGAGAMING,https://t.me/s/FALANGAGAMING,2025-11-29T19:31:50.996659,0,,,No suspicious keywords found in recent messages
Белсат,https://t.me/Belsat,https://t.me/s/Belsat,2025-11-29T19:31:53.007377,0,,,No suspicious keywords found in recent messages
НВП73,https://t.me/nvp_73,https://t.me/nvp_73/3980,2025-11-24T04:50:12+00:00,30,объект,RUSSIAN_UKRAINIAN_RECRUITMENT,"Охранники сбили беспилотные летательные аппараты, тем самым предотвратив угрозу для энергосистемы пяти регионов.  Впервые в истории частные охранные службы успешно отразили атаку дронов на важный объе"
Międzynarodowe radio Białoruś,https://t.me/radiobialorus,https://t.me/radiobialorus/7904,2025-11-29T13:36:33+00:00,50,sabotaż,"DIRECT, SABOTAGE_EUPHEMISMS","‼️PILNE‼️ Kolejny akt ""sabotażu"": pociągi w Polsce ponownie zatrzymane z powodu przedmiotów przypominających ładunki wybuchowe, donosi RMF24.  28 listopada o godzinie 10:00 w zachodniej Polsce (w woje"
inPoland.net.pl - Свіжі та актуальні новини Польщі,https://t.me/inpoland_pl,https://t.me/s/inpoland_pl,2025-11-29T19:32:00.446744,0,,,No suspicious keywords found in recent messages
RACIBÓRZ 🇵🇱,https://t.me/raciborz,https://t.me/s/raciborz,2025-11-29T19:32:02.047768,0,,,No suspicious keywords found in recent messages
АНДРЕЙ ВАДЖРА,https://t.me/andreyVajra,https://t.me/andreyVajra/34920,2025-11-29T08:53:19+00:00,30,объект,RUSSIAN_UKRAINIAN_RECRUITMENT,https://alternatio.org/events/all/item/156683-v-kieve-sotni-tysyach-abonentov-ostalis-bez-elektrichestva В результате ударов по украинской энергетической инфраструктуре сотни тысяч абонентов остались 
Stowarzyszenie OwO Ogłoszenia,https://t.me/owo_info,https://t.me/s/owo_info,2025-11-29T19:32:05.337227,0,,,No suspicious keywords found in recent messages
Азарёнок. СТВ. Беларусь,https://t.me/AzarenokCTV,https://t.me/AzarenokCTV/62843,2025-11-29T16:47:02+00:00,30,наши люди,RUSSIAN_UKRAINIAN_RECRUITMENT,Герои среди нас.  Посмотрите хороший сюжет. Наши люди  https://www.youtube.com/watch?v=kvUrgqeV28U
Первый отдел,https://t.me/deptone,https://t.me/deptone/15011,2025-11-28T13:48:43+00:00,30,акция,RUSSIAN_UKRAINIAN_RECRUITMENT,"Акционист Павел Крисевич задержан  Об этом сообщает его группа поддержки, добавляя, что на связь Крисевич не выходит. Обстоятельства и причины задержания неизвестны.  Павел Крисевич — художник-акциони"
Socjalna Alternatywa,https://t.me/antykapitalizm,https://t.me/antykapitalizm/1094,2021-10-02T21:28:26+00:00,5,ONR,HISTORICAL_MARKERS,❗Antifa Wrocław na jednym obrazku. Filmik podesłany od naszysz Kolegów z WGN.  Sytuacja na mieście jest jasna 🏴 WGN&ONR
Casus Belli Live,https://t.me/casusbellilive,https://t.me/casusbellilive/235395,2025-11-29T16:53:40+00:00,10,14,SYMBOLS_CODES,"Tureckí námorníci natáčajú moment, keď ukrajinské drony zaútočili 14. novembra na ropný terminál Sheskharis v Novorossijsku.  Na záberoch je vidieť zhustenú prácu palebných skupín, jeden z dronov je z"
gdzie_co_wwa,https://t.me/gdziecowwa,https://t.me/gdziecowwa/1420,2021-11-09T20:26:44+00:00,10,14,SYMBOLS_CODES,"Hej! Przypominamy, że 11. listopada widzimy się o godz. 14.00 na Placu Unii Lubelskiej  „Serdecznie zapraszamy na coroczną listopadową demonstrację antyfaszystowską, która przyjęła formę ulicznej impr"
Autonomiczni Nacjonaliści Puławy,https://t.me/nacjonalistycznepulawy,https://t.me/nacjonalistycznepulawy/847,2025-06-24T11:00:01+00:00,10,oddział,RADICAL_ORGANIZATION,"24 czerwca 1946r. nieopodal wsi Piotrówek, podczas próby przebicia się przez kordon obławy 1 DP LWP, poległ Marian Bernaciak ""Orlik""- partyzancka legenda ziemi puławskiej i lubelszczyzny. Żołnierz WP,"
Porady Telegrama,https://t.me/TelegramTipsPL,https://t.me/s/TelegramTipsPL,2025-11-29T19:32:19.168508,0,,,No suspicious keywords found in recent messages
Оlej w Głowie,https://t.me/Olej_w_Glowie,https://t.me/Olej_w_Glowie/142859,2025-11-29T15:35:26+00:00,30,jednostka,INFRASTRUCTURE_TARGETS,"Córka byłego prezydenta RPA, Duduzile Zuma-Sambudla, została oskarżona o rekrutowanie obywateli RPA na wojnę w Ukrainie po stronie Rosji.  Donosi o tym agencja Bloomberg. Wszczęto przeciwko niej spraw"
Legionisci.com,https://t.me/legioniscicom,https://t.me/s/legioniscicom,2025-11-29T19:32:22.748923,0,,,No suspicious keywords found in recent messages
LINUX DO Channel,https://t.me/linux_do_channel,https://t.me/s/linux_do_channel,2025-11-29T19:32:24.141119,0,,,No suspicious keywords found in recent messages
FAB News Japan,https://t.me/fabnewsjp,https://t.me/fabnewsjp/3221,2025-11-18T07:24:57+00:00,30,akcja,RUSSIAN_UKRAINIAN_RECRUITMENT,"💥BQQM-tak, to jest ważne... to jest akcja od domu do domu... czas na kopanie drzwi...       To zmienia cały krajobraz w czasie rzeczywistym... ICE właśnie rozpoczęło ogólnokrajową operację sprawdzania"
JAKUB ŁAWNICZAK,https://t.me/JakubLawniczak,https://t.me/s/JakubLawniczak,2025-11-29T19:32:28.522103,0,,,No suspicious keywords found in recent messages
Fundacja BChD | Фонд БХД,https://t.me/bchdfundacja,https://t.me/bchdfundacja/533,2025-10-10T20:30:30+00:00,5,"Bóg, honor, ojczyzna",NATIONALIST_IDEOLOGY,PL 🇵🇱 Fundacja #BChD prezentuje refleksję Prezesa zarządu Jauhenija Dudkina na temat wyzwań białoruskiej emigracji politycznej w Europie.  Myśli:  potrzeba integracji Białorusinów na emigracji i tworz
Fundacja BChD | Фонд БХД,https://t.me/bchdfundacja,https://t.me/bchdfundacja/545,2025-10-30T11:05:58+00:00,20,"14, oddział","RADICAL_ORGANIZATION, SYMBOLS_CODES","🤍❤️🤍 Захаваем памяць разам!  ​Фонд #БХД запрашае беларусаў, якія знаходзяцца ў Варшаве, далучыцца да мерапрыемства, прымеркаванага да Дня памяці - #Дзяды  ​Мы ўшануем памяць вайскоўцаў, якія змагаліся"
Cała Polska Zjednoczona,https://t.me/CalaPolskaZjednoczona,https://t.me/CalaPolskaZjednoczona/30605,2025-09-14T15:46:28+00:00,5,"Ukropol, Banderowcy, Banderyzm","HATE_SPEECH, NATIONALIST_IDEOLOGY, ANTI_UKRAINE","Nie, to nie jest sfabrykowane nagranie przemowy Pierwszej Damy RP. Jest prawdziwe i zostało opublikowane m.in. na oficjalnym kanale Prezydenta RP Karola Nawrockiego na YouTube❗ Aż mnie zemdliło od tej"
Cała Polska Zjednoczona,https://t.me/CalaPolskaZjednoczona,https://t.me/CalaPolskaZjednoczona/30608,2025-09-23T13:30:28+00:00,5,Ukropol,"NATIONALIST_IDEOLOGY, ANTI_UKRAINE",#PO-#PiS #PartiaInteresówSyjonistycznych #KarolNawrocki #Nawrocki #Nawrocki2025 #ByleNieTrzaskowski #LeszekSykulski #Sykulski #NicONasBezNas #NowyJork #NJ #NewYork #NY #USA #USrAel #globalizm #syjoniz
Cała Polska Zjednoczona,https://t.me/CalaPolskaZjednoczona,https://t.me/CalaPolskaZjednoczona/30610,2025-09-24T14:50:33+00:00,5,Ukropol,"NATIONALIST_IDEOLOGY, ANTI_UKRAINE",#PO-#PiS #PartiaInteresówSyjonistycznych #Sikorski #Tusk #Nawrocki #LeszekSykulski #Sykulski #NowyJork #NJ #NewYork #NY #ONZ #USA #USrAel #globalizm #syjonizm #STOP447 🛑 #UstawaOObronieOjczyzny #RządN
Cała Polska Zjednoczona,https://t.me/CalaPolskaZjednoczona,https://t.me/CalaPolskaZjednoczona/30618,2025-09-29T09:51:28+00:00,5,Ukropol,"NATIONALIST_IDEOLOGY, ANTI_UKRAINE",#PO-#PiS #ZjednoczonaKoalicjaWojenna #pRezydent #KarolNawrocki #Nawrocki #Nawrocki2025 #kłamstwa #propaganda #prawda #socjal #socjalista #socjaliści #zdrada #zdrajca #zdrajcy #prawo #STOPBezprawiu #Uk
Cała Polska Zjednoczona,https://t.me/CalaPolskaZjednoczona,https://t.me/CalaPolskaZjednoczona/30622,2025-10-01T14:41:20+00:00,30,"kamraci, Olszański, Jaszczur","RADICAL_ORGANIZATION, NATIONALIST_IDEOLOGY",#RodacyKamraci #Kamraci #Olszański #MuremZaOlszańskim #MuremZaJaszczurem #Osadowski #MuremZaOsadowskim #MuremZaOsą #prawo #STOPBezprawiu #wolność #niepodległość #Warszawa #Polacy #Polska #TuJestPolska
Cała Polska Zjednoczona,https://t.me/CalaPolskaZjednoczona,https://t.me/CalaPolskaZjednoczona/30625,2025-10-01T14:48:33+00:00,10,kamraci,RADICAL_ORGANIZATION,#RodacyKamraci #Kamraci #sąd #medycy #lekarze #SądLekarski #NIL #prawo #STOPBezprawiu #pLandemia #c19 #ludobójstwo #mafia #pieniądze #patologia  ➡️ https://vm.tiktok.com/ZNeob8S77/
Cała Polska Zjednoczona,https://t.me/CalaPolskaZjednoczona,https://t.me/CalaPolskaZjednoczona/30626,2025-10-01T14:49:15+00:00,10,kamraci,RADICAL_ORGANIZATION,🐺🐺🐺🐺🐺🐺🇵🇱🕊  #JeszczePrzytomni #wolność #RodacyKamraci #Kamraci #Polacy  ➡️ https://www.youtube.com/watch?v=mjBbE7025Hc
KODEX HERMETICA,https://t.me/globalnainfo,https://t.me/globalnainfo/3626,2025-06-14T10:19:58+00:00,10,14,SYMBOLS_CODES,https://globalna.info/2025/06/14/2025-pandemia-stan-wyjatkowy-tajemnicze-wydarzenia-na-calym-swiecie/
Unknown/Error,https://t.me/BitcoinWlodzi,,2025-11-29T19:32:41.914950,0,,,Could not scrape channel preview
🇵🇱Polska Grupa Informacyjna ️,https://t.me/polska_grupa_informacyjna,https://t.me/s/polska_grupa_informacyjna,2025-11-29T19:32:47.404667,0,,,No suspicious keywords found in recent messages
ONR Pomorze,https://t.me/ONRPomorze,https://t.me/ONRPomorze/467,2025-10-25T17:07:29+00:00,5,ONR,HISTORICAL_MARKERS,"Dziś w Szymbarku w swoją ostatnią ziemską drogę odprowadzony został Pan Andrzej Kołakowski.  Oprócz rodziny, najbliższych przyjaciół i sąsiadów zmarłego, żegnał go tłum złożony z przedstawicieli najró"
ONR Pomorze,https://t.me/ONRPomorze,https://t.me/ONRPomorze/473,2025-11-02T17:45:50+00:00,15,"ONR, brygada","RADICAL_ORGANIZATION, HISTORICAL_MARKERS","W polskiej tradycji Dzień Zaduszny jest dniem wspomnienia naszych najbliższych zmarłych, co do których mamy nadzieję, że dostąpili już Życia Wiecznego.  Jako Brygada Pomorska ONR nie zapominamy o nasz"
ONR Pomorze,https://t.me/ONRPomorze,https://t.me/ONRPomorze/475,2025-11-12T08:57:06+00:00,5,ONR,HISTORICAL_MARKERS,"Marsz Niepodległości A.D. 2025 przeszedł do historii.  Patrząc na reakcje naszych nieszanownych interlokutorów pod poniższym postem, tym bardziej tegoroczną Kolumnę Nacjonalistyczną należy uznać za su"
ONR Pomorze,https://t.me/ONRPomorze,https://t.me/ONRPomorze/485,2025-11-18T12:59:57+00:00,5,ONR,HISTORICAL_MARKERS,W minioną sobotę odbyło się w Gdańsku wyjątkowe spotkanie. Na zaproszenie Brygady Pomorskiej ONR oraz trójmiejskiego Niklota zawitał do Trójmiasta Pan Janusz Waluś.  Na spotkaniu na którym pojawiło si
NX Tools,https://t.me/nx_tools,https://t.me/NX_Tools/2726,2025-11-23T20:58:22+00:00,5,NSZ,HISTORICAL_MARKERS,"DBI v844ru - ultimate solution for NSP\NSZ\XCI installation. Supports installing via MTP, USB (with DBI backend script or dbi-nsw tool), http (from your own server) and more #dbi • support for 21.0.0;"
NX Tools,https://t.me/nx_tools,https://t.me/NX_Tools/2731,2025-11-28T20:19:12+00:00,5,NSZ,HISTORICAL_MARKERS,"DBI v849ru - ultimate solution for NSP\NSZ\XCI installation. Supports installing via MTP, USB (with DBI backend script or dbi-nsw tool), http (from your own server) and more #dbi • Support for various"
Гродненские сливы - новости Гродно,https://t.me/grodnosliv,https://t.me/grodnosliv/42460,2025-11-28T11:14:33+00:00,30,объект,RUSSIAN_UKRAINIAN_RECRUITMENT,"‼️Пожар произошёл на Игналинской АЭС в Литве  На демонтируемой Игналинской атомной электростанции в блоке переработки отходов произошло возгорание. Огонь был локализован за 25 минут, но полностью поту"
Гродненские сливы - новости Гродно,https://t.me/grodnosliv,https://t.me/grodnosliv/42462,2025-11-28T17:41:37+00:00,30,объект,RUSSIAN_UKRAINIAN_RECRUITMENT,"‼️О ситуации на границе после ЧП на Игналинской атомной электростанции:   ""Мы осуществили измерение мощности эквивалентной дозы гамма-излучения дозиметром-радиометром МКС-АТ1117М. Показатели по мощнос"
hujayra.uz,https://t.me/hujayrauz,https://t.me/s/hujayrauz,2025-11-29T19:32:55.515460,0,,,No suspicious keywords found in recent messages
Хартия-97%,https://t.me/charter97_org,https://t.me/charter97_org/187314,2025-11-29T17:49:00+00:00,10,88,SYMBOLS_CODES,Умер большой друг свободной Беларуси Том Стоппард  Ему было 88 лет:  https://qnt91x-c97-org.cdn.ampproject.org/c/s/qnt91x.c97.org/ru/news/2025/11/29/664876/
肥羊影音数码综合分享,https://t.me/feiyangofficalchannel,https://t.me/s/feiyangofficalchannel,2025-11-29T19:32:58.756919,0,,,No suspicious keywords found in recent messages
ONR Górny Śląsk,https://t.me/onrgornyslask,https://t.me/onrgornyslask/554,2025-11-23T12:26:34+00:00,30,akcja,RUSSIAN_UKRAINIAN_RECRUITMENT,"✅Prezentujemy nowy numer naszego portalu. Zapraszamy do lektury.  👌 Adrianna Gąsiorek - Zamiast dzieci mamy psy? Mity, uproszczenia i rzeczywiste przyczyny kryzysu demograficznego 👌Adam Seweryn - Patr"
Mój PUNKT WIDZENIA,https://t.me/mojPW,https://t.me/s/mojPW,2025-11-29T19:33:02.609583,0,,,No suspicious keywords found in recent messages
Варшава Новости | The Warsaw,https://t.me/thewwarsaw,https://t.me/s/thewwarsaw,2025-11-29T19:33:04.335985,0,,,No suspicious keywords found in recent messages
PIOTR PANASIUK GEOPOLITYKA,https://t.me/piotrpanasiuk,https://t.me/piotrpanasiuk/37343,2025-11-29T10:05:22+00:00,30,obiekt,RUSSIAN_UKRAINIAN_RECRUITMENT,"Eksplozje w Kijowie: „Iskandery”, „Kalibry” i „Geranie” atakują obiekty energetyczne  ▪️Armia Rosji atakuje infrastrukturę energetyczną wroga. W Kijowie wprowadzono awaryjne wyłączenia prądu. ▪️Druga "
"Two Continents: Tanie loty, wakacje - codzienna dawka podróży!",https://t.me/podrozniczehubcie,https://t.me/podrozniczehubcie/14644,2025-11-28T08:01:17+00:00,10,14,SYMBOLS_CODES,Werona na Walentynki! 👌🥰  Dokąd: 🇮🇹 Werona Skąd: 🇵🇱 Kraków Za ile: 135 zł Kiedy: 14 - 17 lutego Przesiadki: 0  ➡️ KUP BILET
"Two Continents: Tanie loty, wakacje - codzienna dawka podróży!",https://t.me/podrozniczehubcie,https://t.me/podrozniczehubcie/14646,2025-11-28T10:05:12+00:00,10,14,SYMBOLS_CODES,Dokąd: 🇦🇱 Tirana Skąd: 🇵🇱 Kraków Za ile: 225 zł Kiedy: 9 - 14 marca Przesiadki: 0  ➡️ KUP BILET
"Two Continents: Tanie loty, wakacje - codzienna dawka podróży!",https://t.me/podrozniczehubcie,https://t.me/podrozniczehubcie/14647,2025-11-28T11:01:13+00:00,10,14,SYMBOLS_CODES,Patrzcie jaka cena za IZMIR! ✈️🇹🇷  Dokąd: 🇹🇷 Izmir Skąd: 🇵🇱 Warszawa Za ile: 273 zł Kiedy: 7 - 14 marca Przesiadki: 0  ➡️ KUP BILET
"Two Continents: Tanie loty, wakacje - codzienna dawka podróży!",https://t.me/podrozniczehubcie,https://t.me/podrozniczehubcie/14651,2025-11-28T15:02:37+00:00,10,14,SYMBOLS_CODES,Tydzień na Cyprze! 😁☀️  Dokąd: 🇨🇾 Larnaka Skąd: 🇵🇱 Katowice Za ile: 222 zł Kiedy: 14 - 21 marca Przesiadki: 0  ➡️ KUP BILET
Белсат,https://t.me/belsat,https://t.me/s/belsat,2025-11-29T19:33:10.819161,0,,,No suspicious keywords found in recent messages
POLSKA SZTUKA WOJNY 🇵🇱 Wojna Ukraina Rosja Izrael Iran Liban Wiadomości Polski Kanał Informacyjny Geopolityka bez cenzury,https://t.me/sztuka_wojny,https://t.me/s/sztuka_wojny,2025-11-29T19:33:13.068910,0,,,No suspicious keywords found in recent messages
‼️47 окрема механізована бригада «Маґура»,https://t.me/brygada47,https://t.me/s/brygada47,2025-11-29T19:33:15.119878,0,,,No suspicious keywords found in recent messages
Радио_1 ● Белорусское радио,https://t.me/belradio_1,https://t.me/belradio_1/52739,2025-11-28T17:06:15+00:00,10,14,SYMBOLS_CODES,"🚗 В Беларуси упростили регистрацию и учет транспортных средств  Премьер-министр Александр Турчин подписал постановление, которое вносит ряд важных изменений в правила регистрации авто. Главная цель — "
Anatomiya.uz | Tibbiy ta‘lim,https://t.me/ANATOMIYA_UZ,https://t.me/s/ANATOMIYA_UZ,2025-11-29T19:33:19.789186,0,,,No suspicious keywords found in recent messages
Дзермант,https://t.me/dzermant,https://t.me/dzermant/12300,2025-11-27T05:55:51+00:00,30,объект,RUSSIAN_UKRAINIAN_RECRUITMENT,"Мы не можем не замечать очевидного – в России активно раскачивается националистическая и ксенофобская повестка. Полагаю, что это один из побочных эффектов конфликта на Украине: если долго всматриватьс"
161 Crew,https://t.me/poland_161crew,https://t.me/Poland_161Crew/4259,2025-11-20T12:50:41+00:00,10,14,SYMBOLS_CODES,20 listopada 1936 roku w Madrycie zginął legendarny hiszpański anarchista Buenaventura Durruti. Urodził się 14 lipca 1896 roku. Pracując na kolei dołączył do anarchistycznych związków zawodowych CNT (
161 Crew,https://t.me/poland_161crew,https://t.me/Poland_161Crew/4262,2025-11-21T16:49:05+00:00,10,14,SYMBOLS_CODES,"📣 We’re touring the Netherlands!  Join us for film screenings, discussion, food, and solidarity fundraising.  🎥 Documentary: “Anti-authoritarians at War”  📍 22.11 — 14:00 at Anarchist Book Fair Amster"
161 Crew,https://t.me/poland_161crew,https://t.me/Poland_161Crew/4267,2025-11-26T00:26:30+00:00,10,oddział,RADICAL_ORGANIZATION,Członek neonazistowskiej organizacji internetowej M.K.U. (Maniacy Kult Zabójców) Michał Czikwiszwili przyznał się do podżegania do ataków na tle nienawiści oraz rozpowszechniania instrukcji dotyczącyc
161 Crew,https://t.me/poland_161crew,https://t.me/Poland_161Crew/4268,2025-11-28T07:21:21+00:00,10,88,SYMBOLS_CODES,"""Kilka prostych faktów, a nie tani populizm” – tak można by zacząć nasz wywód. W maju tego roku 161crew ( https://t.me/Poland_161Crew/3879 ) na swoim kanale nadawczym opublikowało ciekawą licytację by"
WFW 2025 - 14.06 - Kanał Info.,https://t.me/ogloszeniawfw,https://t.me/ogloszeniawfw/193,2025-05-27T13:31:29+00:00,10,14,SYMBOLS_CODES,Channel name was changed to «WFW 2025 - 14.06 - Kanał Info.»
WFW 2025 - 14.06 - Kanał Info.,https://t.me/ogloszeniawfw,https://t.me/ogloszeniawfw/198,2025-06-02T18:46:11+00:00,10,14,SYMBOLS_CODES,"📣 Do Warszawskiego Fursuitwalka pozostało już niewiele czasu!   ℹ️ Przygotowania do WFW25 nabierają tempa, więc pora porozmawiać o szczegółach i zaprezentować nasz coroczny rozkład jazdy – “Warsik”. W"
Wroclaw / Вроцлав - Подработка,https://t.me/wroclaw_time,https://t.me/wroclaw_time/17807,2025-11-25T10:53:07+00:00,30,подработка,RUSSIAN_UKRAINIAN_RECRUITMENT,"Потрібно 2 молодих хлопець я , на завтра, розгрузити машину, оплата 25 злотих на годину. Готівкою, одразу після роботи +48736263181 #подработка"
Wroclaw / Вроцлав - Подработка,https://t.me/wroclaw_time,https://t.me/wroclaw_time/17808,2025-11-25T11:02:23+00:00,30,подработка,RUSSIAN_UKRAINIAN_RECRUITMENT,"🔥 Підробіток для жінки 🔥  🧹 Прибирання на підприємстві ROHLING SUSS - 27.11.2025  📍 Адреса: 55-080 Nowa Wieś Wrocławska, вул. Ришарда Хоміча 13  🗓 Графік: 27.11.2025, 08:00–18:00 (10 годин)  ⚠️ Праців"
Wroclaw / Вроцлав - Подработка,https://t.me/wroclaw_time,https://t.me/wroclaw_time/17809,2025-11-25T13:26:04+00:00,30,подработка,RUSSIAN_UKRAINIAN_RECRUITMENT,Pomoc kuchenna- zmywak w piątek 28.11.2025r od 12:00 do 16:00. Tel. 693 771 889 #подработка
Wroclaw / Вроцлав - Подработка,https://t.me/wroclaw_time,https://t.me/wroclaw_time/17811,2025-11-26T08:49:46+00:00,30,подработка,RUSSIAN_UKRAINIAN_RECRUITMENT,"Уборка снега, сегодня от 16:00. Подработка для студента. Локализация аркады капитоль. 30.5 нетто в час. 453291058 #подработка #26"
Wroclaw / Вроцлав - Подработка,https://t.me/wroclaw_time,https://t.me/wroclaw_time/17812,2025-11-26T09:01:07+00:00,30,подработка,RUSSIAN_UKRAINIAN_RECRUITMENT,Потрібен кур’єр із власним авто (Вроцлав) Підробіток на постійній основі.  Оплата: 30 zł за доставку.  Усі деталі лише за телефоном: 733 927 590 На коментарі не відповідаємо.  #подработка #26
Wroclaw / Вроцлав - Подработка,https://t.me/wroclaw_time,https://t.me/wroclaw_time/17813,2025-11-26T09:12:36+00:00,30,подработка,RUSSIAN_UKRAINIAN_RECRUITMENT,POSZUKIWANE OSOBY OD ZARAZ DO SPRZĄTANIA PO REMONCIE! Szukamy pomocników do dokończenia sprzątania po remoncie. Praca na dziś i jutro. 💵 Stawka: 35 zł netto / godz. 📍 Lokalizacja: Wrocław 🕒 Godziny: d
Wroclaw / Вроцлав - Подработка,https://t.me/wroclaw_time,https://t.me/wroclaw_time/17814,2025-11-26T14:48:14+00:00,40,"подработка, 14","RUSSIAN_UKRAINIAN_RECRUITMENT, SYMBOLS_CODES","Потрібен працівник на заміну (1–5 грудня) 📍 Вроцлав, вул. Tęczowa 105 🕐 Години роботи: 6:00–14:00 💰 Ставка: 26,50 зл нетто/год 🔧 Посада: прибиральник (заміна)  Обов’язки: • Прибирання сміттєвих зон та"
Wroclaw / Вроцлав - Подработка,https://t.me/wroclaw_time,https://t.me/wroclaw_time/17816,2025-11-26T17:56:32+00:00,30,подработка,RUSSIAN_UKRAINIAN_RECRUITMENT,"SORTOWANIE PACZEK-PRACA DODATKOWA W MOKRONOSIE DLN, NOCKI:OD 00;00-9;00,5 DNI W TYG,31.50 ZŁ BRUTTO/H. ZADZWOŃ 664 154 102 #подработка"
Wroclaw / Вроцлав - Подработка,https://t.me/wroclaw_time,https://t.me/wroclaw_time/17817,2025-11-27T08:16:06+00:00,30,подработка,RUSSIAN_UKRAINIAN_RECRUITMENT,"📔 Utrzymanie czystości, dochodzące. Od 4000 zł. Z orzeczeniem.  📍 Wrocław, Stare Miasto, Dolnośląskie 💳 Pełny etat 📄 Umowa o pracę  Stanowisko: utrzymanie czystości, dochodzące, 3 adresy. Trzy razy dz"
Wroclaw / Вроцлав - Подработка,https://t.me/wroclaw_time,https://t.me/wroclaw_time/17818,2025-11-27T08:39:48+00:00,30,подработка,RUSSIAN_UKRAINIAN_RECRUITMENT,"📔 Praca dla pielęgniarki- pielęgniarza  📍 Wrocław, Stare Miasto, Dolnośląskie 💳 Niepełny etat 📄 Samozatrudnienie, Umowa o pracę, Umowa zlecenie  Praca dla pielęgniarki lub pielęgniarza Przychodnia Lek"
Wroclaw / Вроцлав - Подработка,https://t.me/wroclaw_time,https://t.me/wroclaw_time/17820,2025-11-27T13:03:49+00:00,70,"praca dorywcza, подработка","RUSSIAN_UKRAINIAN_RECRUITMENT, RECRUITMENT_PAYMENT","❄️ Praca dorywcza – odśnieżanie ❄️ Poszukujemy osób chętnych do pracy dorywczej przy odśnieżaniu w sezonie zimowym.  Oferujemy: elastyczną pracę dodatkową wcześniejsze powiadomienia o mobilizacjach, m"
Wroclaw / Вроцлав - Подработка,https://t.me/wroclaw_time,https://t.me/wroclaw_time/17821,2025-11-27T13:11:21+00:00,30,подработка,RUSSIAN_UKRAINIAN_RECRUITMENT,"📔 Hotel Sleep szuka osoby na stanowisko pokojowej w weekendy 📍 Wrocław, Psie Pole, Dolnośląskie 💳 Praca dodatkowa 📄 Umowa zlecenie  Hotel Sleep mieszczący się we Wrocławiu przy ulicy Kominiarskiej 33 "
Wroclaw / Вроцлав - Подработка,https://t.me/wroclaw_time,https://t.me/wroclaw_time/17822,2025-11-27T14:14:38+00:00,30,подработка,RUSSIAN_UKRAINIAN_RECRUITMENT,"🎄 [LEAFSTORY] — РОЖДЕСТВЕНСКИЙ НАБОР ЛИСТОГЕРОЕВ ВО ВРОЦЛАВЕ! 🎄  Хочешь добавить немного волшебства в зимние дни и стать частью уникального арт-проекта, где фотографии оживают прямо на настоящих лавро"
Wroclaw / Вроцлав - Подработка,https://t.me/wroclaw_time,https://t.me/wroclaw_time/17823,2025-11-27T16:14:39+00:00,60,"подработка, объект",RUSSIAN_UKRAINIAN_RECRUITMENT,"От завтра и до конца недели нужна женщина, на уборку домиков после стройки , оплата 25 злотых в час работа с 7-00 . Объект на ul. Strażacka только звонить 574 732 203 #подработка"
Wroclaw / Вроцлав - Подработка,https://t.me/wroclaw_time,https://t.me/wroclaw_time/17824,2025-11-28T12:12:14+00:00,30,подработка,RUSSIAN_UKRAINIAN_RECRUITMENT,"💪 ОКОЛИЦІ ВРОЦЛАВА — ПІДРОБІТОК ДЛЯ ЧОЛОВІКІВ (стабільний графік)  🚚 Розвантаження продуктів для McDonald’s  📅 2–3 зміни на тиждень, графік стабільний — на постійній основі  ⏱️ Зміна 3–4 години  📄 Офі"
Wroclaw / Вроцлав - Подработка,https://t.me/wroclaw_time,https://t.me/wroclaw_time/17825,2025-11-28T13:13:48+00:00,60,"zadanie, подработка",RUSSIAN_UKRAINIAN_RECRUITMENT,Inwentaryzacje nocne - praca dodatkowa – Wrocław i okolice  Spotkania organizacyjne w grudniu! Rozpoczęcie od stycznia!  Zgłoś się przez „Aplikuj” lub SMS – szczegóły na końcu ogłoszenia.  Masz wolne 
